ProblemSet,RavensProblem,Answer,Correct,Truth,Confidence,LatencySeconds,InputTokens,OutputTokens,ReasoningTokens,CostUSD,Rule,Error
Basic Problems C,Basic Problem C-12,8,1,8,0.95,7.29,5192,34,0,0.000000,Cells in each row rotate the filled squares counterclockwise by one position.,
Basic Problems D,Basic Problem D-01,3,1,3,1,6.79,5192,25,0,0.000000,Each row contains the same shape three times.,
Basic Problems D,Basic Problem D-02,3,0,1,0.95,6.43,5192,28,0,0.000000,Shapes rotate counter-clockwise by 45 degrees,
Basic Problems D,Basic Problem D-03,7,0,3,0.95,7.91,5192,32,0,0.000000,"Each row adds one shape in sequence: circle, triangle, square.",
Basic Problems D,Basic Problem D-04,1,1,1,1,8.49,5192,47,0,0.000000,"The shape rotates 45 degrees clockwise in the middle cell of each row, and returns to its original orientation in the right cell.",
Basic Problems D,Basic Problem D-05,7,1,7,0.95,8.92,5192,60,0,0.000000,"The shape expands in size with its perimeter decorated with a circle outline from left to right in each row, and a circle or point from top to bottom in columns forms at specific points.",
Basic Problems D,Basic Problem D-06,8,0,1,0.95,9.26,5192,36,0,0.000000,Each cell contains a shape that alternates in a repeated pattern across each row and column.,
Basic Problems D,Basic Problem D-07,4,0,1,0.9,7.03,5192,55,0,0.000000,"The central shape of each row follows a sequence: plus, square, heart, and the outer shape of the third cell matches the inner shape of the second cell in the same row.",
Basic Problems D,Basic Problem D-08,5,0,4,0.95,19.25,5192,47,0,0.000000,"The first cell in each row is a filled shape, the second cell is the same shape but unfilled, the third cell frames the shape.",
Basic Problems D,Basic Problem D-09,5,0,3,0.95,5.58,5192,43,0,0.000000,"The shapes rotate clockwise, and the bars distribute equally and perpendicularly to each other in each step in rows and columns.",
Basic Problems D,Basic Problem D-10,3,0,1,0.95,7.63,5192,55,0,0.000000,"In each column, the elements change from a central square with protrusions altering to match the theme of the row - a different transition in the nature of the central shapes and their extensions.",
Basic Problems D,Basic Problem D-11,4,0,3,0.95,9.04,5192,62,0,0.000000,"Within each row, the stars transition from filled to having a white star shape in the center, then to having a white star shape with a central black star in the center.",
Basic Problems D,Basic Problem D-12,2,0,3,0.95,14.82,5192,50,0,0.000000,"The number of objects decreases by one between consecutive cells from left to right, and from top to bottom, with a repetition of shapes in each row and column.",
Basic Problems E,Basic Problem E-01,5,0,1,0.95,9.37,5192,34,0,0.000000,Each subsequent cell adds another triangle while alternating the pointing direction for each added triangle.,
Basic Problems E,Basic Problem E-02,7,1,7,0.95,16.31,5192,363,0,0.000000,Each row reflects a progressive integration or layering of shape elements.,
Basic Problems E,Basic Problem E-03,6,0,2,0.95,7.41,5192,48,0,0.000000,"In each row, diamonds expand outward from a central position, maintaining the original orientation and adding progressively more diamonds at the corners while reflecting symmetrical patterns.",
Basic Problems E,Basic Problem E-04,8,1,8,0.95,8.99,5192,30,0,0.000000,The shape in each subsequent cell rotates 90 degrees clockwise.,
Basic Problems E,Basic Problem E-05,1,0,5,1,11.42,5192,42,0,0.000000,The inner shape simplifies from complex to simplest form while retaining the outer boundary from the left column downward.,
Basic Problems E,Basic Problem E-06,8,1,8,0.95,6.04,5192,42,0,0.000000,"Starting with simple shapes enclosed in a square, shapes rotate counterclockwise and increase in complexity from row to row.",
Basic Problems E,Basic Problem E-07,5,0,3,0.95,13.37,5192,64,0,0.000000,"Each row rotates the central shape of the first cell to the border of the second cell then removes the central shape in the third cell, while synchronously shifting the smaller shapes from the corners to the border and then into the center.",
Basic Problems E,Basic Problem E-08,8,0,1,0.9,16.97,5192,40,0,0.000000,"Each subsequent figure is formed by adding another diagonal line, rotating and reflecting as needed.",
Basic Problems E,Basic Problem E-09,8,0,7,0.9,17.06,5192,58,0,0.000000,"In each row, the top element of the first shape moves to the bottom in the second shape, becomes filled, and returns to the top as filled in the third shape.",
Basic Problems E,Basic Problem E-10,8,1,8,0.95,6.35,5192,35,0,0.000000,Shapes in each row rotate 90 degrees clockwise from the first to the third cell.,
Basic Problems E,Basic Problem E-11,3,0,5,0.95,9.11,5192,41,0,0.000000,"Shapes are rotated 90 degrees clockwise and then split into two halves, with any disjoint segments removed in each step.",
Basic Problems E,Basic Problem E-12,7,0,6,0.9,6.2,5192,33,0,0.000000,"Shapes are rotated and flipped through each panel horizontally, maintaining or reducing count.",
Challenge Problems B,Challenge Problem B-01,6,1,6,0.9,6.56,3378,43,0,0.000000,Each shape in the second cell of each row is rotated 90 degrees clockwise from the first cell.,
Challenge Problems B,Challenge Problem B-02,4,0,1,0.95,6.38,3378,34,0,0.000000,Each shape rotates 90 degrees clockwise from the left cell to the right cell.,
Challenge Problems B,Challenge Problem B-03,3,1,3,0.95,5.52,3378,42,0,0.000000,"Each square in a row increases in fill from no fill to partial fill to full fill, moving from left to right.",
Challenge Problems B,Challenge Problem B-04,5,0,4,0.95,5.99,3378,49,0,0.000000,"In each row, the pattern transitions from all white circles with black outlines to alternating black and white circles, requiring each subsequent ring to be filled in black.",
Challenge Problems B,Challenge Problem B-05,3,0,6,1,6.19,3378,31,0,0.000000,Each cell rotates 45 degrees clockwise from the previous cell in the row.,
Challenge Problems B,Challenge Problem B-06,4,0,3,0.95,8.17,3378,44,0,0.000000,"Diagonal line orientation alternates between top-left to bottom-right, and its pattern element either has the area filled or hatched.",
Challenge Problems B,Challenge Problem B-07,6,1,6,0.95,7.16,3378,48,0,0.000000,"The shapes in column one transform from filled to striped while maintaining the same orientation and shape, and column two mirrors this transformation.",
Challenge Problems B,Challenge Problem B-08,6,0,4,0.95,6.03,3378,38,0,0.000000,Each shape gains one side moving from left to right and top to bottom.,
Challenge Problems B,Challenge Problem B-09,4,1,4,0.95,6.57,3378,43,0,0.000000,"The shape first changes from an ellipse to a heart, then the fill changes from lined to solid.",
Challenge Problems B,Challenge Problem B-10,1,0,4,0.9,5.81,3378,31,0,0.000000,Each triangle turns into three smaller triangles pointing in the opposite direction.,
Challenge Problems B,Challenge Problem B-11,5,1,5,0.9,12.45,3378,33,0,0.000000,Shapes are flipped horizontally or vertically along each row.,
Challenge Problems B,Challenge Problem B-12,5,0,1,0.95,9.44,3378,39,0,0.000000,Each figure rotates 90 degrees clockwise and has one more side than in the previous cell in the row.,
Challenge Problems C,Challenge Problem C-01,6,0,7,0.95,7.98,5192,39,0,0.000000,"Transition from filled to empty center square, and all squares with similar frames and empty center square are black",
Challenge Problems C,Challenge Problem C-02,7,1,7,1,6.01,5192,39,0,0.000000,"Each row adds one square in a horizontal arrangement, starting at one and increasing by one each cell to the right.",
Challenge Problems C,Challenge Problem C-03,6,0,3,0.95,7.49,5192,40,0,0.000000,"Each row increases the number of triangles by one per triangle in each box, starting from one up to three.",
Challenge Problems C,Challenge Problem C-04,4,0,8,1,7.61,5192,31,0,0.000000,Each cell in each row sequentially adds one additional vertical and horizontal line segment.,
Challenge Problems C,Challenge Problem C-05,2,0,4,0.95,7.21,5192,42,0,0.000000,"Across each row, the shapes consolidate into a single shape retaining the distinct number of their elements.",
Challenge Problems C,Challenge Problem C-06,6,0,7,0.95,7.22,5192,43,0,0.000000,"Each row increases the number of shapes filling a 3x3 grid, starting with empty, half, and then full.",
Challenge Problems C,Challenge Problem C-07,3,1,3,1,6.94,5192,39,0,0.000000,"In each row, the number of triangles increases by one per cell from left to right.",
Challenge Problems C,Challenge Problem C-08,6,0,1,0.95,7.25,5192,35,0,0.000000,"Each cell adds a pattern oriented in a different direction, filling space with additional patterns.",
Challenge Problems C,Challenge Problem C-09,8,0,7,0.95,5.86,5192,34,0,0.000000,Each shape progressively shrinks and combines into a composite object with a center dot.,
Challenge Problems C,Challenge Problem C-10,3,1,3,0.95,5.87,5192,41,0,0.000000,"Shapes combine and overlap from left to right and top to bottom, incorporating attributes from both.",
Challenge Problems C,Challenge Problem C-11,4,1,4,0.95,9.71,5192,53,0,0.000000,"The number and arrangement of shapes in each row increase systematically from one element to the next, with a consistent shape form in each row and a consistent count progression in each column.",
Challenge Problems C,Challenge Problem C-12,7,0,2,0.95,6.03,5192,33,0,0.000000,"Shapes rotate sequentially through triangle, circle, square.",
Challenge Problems D,Challenge Problem D-01,5,0,2,0.95,7.53,5192,41,0,0.000000,The black square rotates 90 degrees clockwise and fills region based on the cell's diagonal section in each subsequent column.,
Challenge Problems D,Challenge Problem D-02,6,0,1,0.95,6.91,5192,48,0,0.000000,"The shapes rotate 45 degrees counter-clockwise from left to right, and each row concludes with a shape that divides the enclosing circle into three sections.",
Challenge Problems D,Challenge Problem D-03,3,0,1,0.95,6.65,5192,35,0,0.000000,"In each row, the triangle rotates 90 degrees clockwise.",
Challenge Problems D,Challenge Problem D-04,7,0,6,0.95,6.36,5192,49,0,0.000000,"Each row contains the same shapes rotated progressively: start as a triangle, a right vertex triangle, and a rotated right vertex triangle.",
Challenge Problems D,Challenge Problem D-05,3,0,2,0.95,9.34,5192,44,0,0.000000,Each shape in the third column is the result of subtracting the shape in the second column from the shape in the first column.,
Challenge Problems D,Challenge Problem D-06,6,1,6,0.9,8.63,5192,46,0,0.000000,"Each row contains a star, a thin object (icon), and a diamond symbol in any order, each enclosed in an increasingly thicker frame.",
Challenge Problems D,Challenge Problem D-07,6,0,4,0.95,7.82,5192,42,0,0.000000,"Shapes alternate between outlined and filled across rows; from outlined with no fill, to outlined with stripes, to solid fill.",
Challenge Problems D,Challenge Problem D-08,8,0,1,0.95,7.37,5192,43,0,0.000000,"Each column starts with outlined shapes, proceeds to filled shapes, and concludes with a combination of both.",
Challenge Problems D,Challenge Problem D-09,4,0,7,0.95,8.89,5192,58,0,0.000000,"Each cell in a row progressively combines the designs along vertical and horizontal axes, with the checkered pattern becoming solid or vice versa, linked with an opposite pattern (vertical becoming horizontal and vice versa).",
Challenge Problems D,Challenge Problem D-10,3,0,5,0.95,7.77,5192,51,0,0.000000,"From left to right, the black solid shape is flipped horizontally, and the triangles are rotated to form compound shapes pointing to the right, top, and left respectively",
Challenge Problems D,Challenge Problem D-11,5,1,5,0.95,7.07,5192,51,0,0.000000,"Each row contains an angle turning inward, an upright triangle, and a triangle rotated counterclockwise into a shape turned on its side.",
Challenge Problems D,Challenge Problem D-12,2,0,6,0.95,7.9,5192,66,0,0.000000,"In each row, the first shape transforms into the second by rotation and changes in detail, and the third element in each row is a combination in terms of elements and layout, adjusting sequentially by adding or altering elements.",
Challenge Problems E,Challenge Problem E-01,1,0,6,0.95,6.58,5192,40,0,0.000000,"Each column transforms a single block into a right angle, then into a vertical or horizontal rectangle by extending the segment.",
Challenge Problems E,Challenge Problem E-02,5,0,7,0.95,7.27,5192,47,0,0.000000,"In each row, the middle cell contains two filled triangles located in the positions where the unfilled triangles are adjacent in the first and third cells.",
Challenge Problems E,Challenge Problem E-03,6,0,5,0.9,7.49,5192,39,0,0.000000,"From left to right in each row, the top shape disappears, and the remaining shapes move up sequentially.",
Challenge Problems E,Challenge Problem E-04,8,0,5,0.95,7.5,5192,41,0,0.000000,"Each cell in the third column presents elements from the first two columns in each row, rotated 90 degrees clockwise.",
Challenge Problems E,Challenge Problem E-05,7,0,6,0.95,10.82,5192,39,0,0.000000,The number of sides increases from left to right in each row and from top to bottom in each column.,
Challenge Problems E,Challenge Problem E-06,1,0,7,0.9,10.37,5192,30,0,0.000000,"Shapes increase by one each row, keeping their type sequence",
Challenge Problems E,Challenge Problem E-07,8,0,5,0.95,9.45,5192,33,0,0.000000,Each shape in the matrix gradually increases in the number of points or edges.,
Challenge Problems E,Challenge Problem E-08,5,0,7,0.95,5.81,5192,34,0,0.000000,Each row reduces the number of sides of shapes progressively.,
Challenge Problems E,Challenge Problem E-09,7,0,1,0.95,6.58,5192,36,0,0.000000,The shapes rotate 90 degrees counterclockwise in each row from left to right.,
Challenge Problems E,Challenge Problem E-10,5,0,1,0.95,7.58,5192,56,0,0.000000,"From left to right, the number of triangles remains constant within each row, and the orientation of the third triangle inverts relative to the second.",
Challenge Problems E,Challenge Problem E-11,2,0,3,0.95,9.72,5192,47,0,0.000000,"Across each row, one cross (X) and one circle (O) are added alternately, starting with the cross in the second cell.",
Challenge Problems E,Challenge Problem E-12,5,1,5,0.95,6.01,5192,38,0,0.000000,The number of birds increases by one in each cell moving right across the rows and down the columns.,
