ProblemSet,RavensProblem,Answer,Correct,Truth,Confidence,LatencySeconds,InputTokens,OutputTokens,ReasoningTokens,CostUSD,Rule,Error
Basic Problems C,Basic Problem C-04,8,1,8,1,3.29,5192,44,0,0.000000,"The number of overlapping circles increases by one from left to right across each row, and the number for the third row should continue this pattern.",
Basic Problems C,Basic Problem C-05,3,1,3,1,2.95,5192,31,0,0.000000,The number of dots increases by one as you move right across the rows.,
Basic Problems C,Basic Problem C-06,2,0,7,0.9,4.16,5192,53,0,0.000000,"Each row shows an increase in width of the rectangle; in the last cell, it should be wider than 'H' and similar to 'C'.",
Basic Problems C,Basic Problem C-07,6,0,2,1,2.41,5192,36,0,0.000000,The circle and diamond alternate positions in each row; the third element repeats the pattern of the first.,
Basic Problems C,Basic Problem C-08,5,1,5,0.9,2.46,5192,36,0,0.000000,"Each row adds one black square to each cell, and each column adds one empty square.",
Basic Problems C,Basic Problem C-09,8,0,2,0.9,3.57,5192,48,0,0.000000,"The number of points on the shapes increases horizontally: row 1 triangles, row 2 pointing triangles, row 3 stars.",
Basic Problems C,Basic Problem C-10,7,1,7,1,2.84,5192,44,0,0.000000,Each row and column shows a progression where each shape pattern in the next cell adds one more diamond on the horizontal axis.,
Basic Problems C,Basic Problem C-11,7,0,4,1,3.06,5192,33,0,0.000000,Each row adds one more diamond to the lower right each time.,
Basic Problems C,Basic Problem C-12,8,1,8,1,4.04,5192,38,0,0.000000,"Each row involves shifting the white squares one step diagonally to the right, and column involves rotating the pattern.",
Basic Problems D,Basic Problem D-01,3,1,3,0.95,2.53,5192,27,0,0.000000,The same shape is repeated in each row.,
Basic Problems D,Basic Problem D-02,1,1,1,0.95,2.73,5192,41,0,0.000000,"Each row contains a circle, a diamond, and a triangle; the bottom row's missing shape is a circle.",
Basic Problems D,Basic Problem D-03,6,0,3,1,2.19,5192,30,0,0.000000,Add a square to the pattern in each consecutive step down the column.,
Basic Problems D,Basic Problem D-04,1,1,1,0.95,2.85,5192,45,0,0.000000,"Each row changes the container shape from circle to diamond to square while maintaining the inner shape, and this repeats for each unique inner shape.",
Basic Problems D,Basic Problem D-05,7,1,7,0.9,2.38,5192,37,0,0.000000,The central shape is consistent within each row but changes shape in each column.,
Basic Problems D,Basic Problem D-06,1,1,1,1,2.48,5192,47,0,0.000000,"Each row contains all three shapes (circle, plus, triangle) in different orders and the border lines decrease in each row from triple to double to single.",
Basic Problems D,Basic Problem D-07,6,0,1,1,2.47,5192,40,0,0.000000,"Each row and column contains a circle, a square, and a heart; the missing shape is determined by this pattern.",
Basic Problems D,Basic Problem D-08,6,0,4,1,2.99,5192,47,0,0.000000,"Each row contains a circle, a square, and a diamond; missing H combines inner fill of G and outer border with diamond shape.",
Basic Problems D,Basic Problem D-09,7,0,3,1,2.49,5192,31,0,0.000000,The third figure in each row is a union of the first two figures.,
Basic Problems D,Basic Problem D-10,8,0,1,1,5.04,5192,33,0,0.000000,The central shape rotates 45 degrees clockwise from left to right.,
Basic Problems D,Basic Problem D-11,2,0,3,0.9,2.75,5192,43,0,0.000000,"The pattern for each row is that all three shapes are unioned, forming the outline with filled center.",
Basic Problems D,Basic Problem D-12,6,0,3,1,2.21,5192,29,0,0.000000,The shape type moves across columns and decreases in count down rows.,
Basic Problems E,Basic Problem E-01,7,0,1,1,3.22,5192,30,0,0.000000,Each row combines the first two shapes into one in the third cell.,
Basic Problems E,Basic Problem E-02,7,1,7,1,2.0,5192,32,0,0.000000,Each row combines two shapes from the first two cells to form the third cell.,
Basic Problems E,Basic Problem E-03,6,0,2,0.9,2.89,5192,35,0,0.000000,The number of diamond shapes increases by one as you move across the rows and columns.,
Basic Problems E,Basic Problem E-04,8,1,8,1,2.06,5192,31,0,0.000000,The third cell in each row is a mirrored version of the first cell.,
Basic Problems E,Basic Problem E-05,5,1,5,1,5.17,5192,40,0,0.000000,Each row maintains the internal shape but alters its border or background; the third column combines aspects of the first two columns.,
Basic Problems E,Basic Problem E-06,8,1,8,1.0,3.37,5192,39,0,0.000000,The third cell in each row is formed by removing the outer square from the second cell of that row.,
Basic Problems E,Basic Problem E-07,3,1,3,1,3.39,5192,33,0,0.000000,The third shape in each row and column is the intersection of the first two shapes.,
Basic Problems E,Basic Problem E-08,8,0,1,0.9,3.27,5192,42,0,0.000000,"The pattern in each row involves combining previous lines to create the next pattern, leading to Option 8 completing the matrix.",
Basic Problems E,Basic Problem E-09,7,1,7,0.95,3.27,5192,26,0,0.000000,Combine top figures from previous two columns.,
Basic Problems E,Basic Problem E-10,8,1,8,1,2.86,5192,28,0,0.000000,The shape reflects horizontally across each row.,
Basic Problems E,Basic Problem E-11,8,0,5,1,3.53,5192,38,0,0.000000,Each shape from left to right in the row rotates counterclockwise by 90 degrees.,
Basic Problems E,Basic Problem E-12,3,0,6,1,2.35,5192,39,0,0.000000,"Each row and column alternates between upright and inverted triangles, following an A-B-C pattern of shapes and orientations.",
Challenge Problems B,Challenge Problem B-01,5,0,6,1,2.86,3378,38,0,0.000000,"The number of triangles triples from the first to the second row, maintaining the direction from the right-side column.",
Challenge Problems B,Challenge Problem B-02,6,0,1,1,2.31,3378,37,0,0.000000,The triangle rotates 90 degrees counterclockwise from A to B and from C to the missing cell.,
Challenge Problems B,Challenge Problem B-03,5,0,3,1,2.07,3378,43,0,0.000000,The number of layers decreases by one from top to bottom; the outer layer alternates color from white to black from left to right.,
Challenge Problems B,Challenge Problem B-04,5,0,4,1,2.73,3378,37,0,0.000000,There is a decrease in the number of rings and the inner circle alternates between filled and unfilled.,
Challenge Problems B,Challenge Problem B-05,2,0,6,1,2.03,3378,34,0,0.000000,Remove the inner diamond shape from the square with the diamond shape to get just the square.,
Challenge Problems B,Challenge Problem B-06,4,0,3,0.9,2.24,3378,48,0,0.000000,The bottom right triangle alternates from filled to lined across columns and from black in column 1 to white in column 2.,
Challenge Problems B,Challenge Problem B-07,6,1,6,0.95,2.69,3378,43,0,0.000000,"The figures rotate 90 degrees clockwise across the row, and vertical stripes replace solid black in the column.",
Challenge Problems B,Challenge Problem B-08,4,1,4,1,3.12,3378,35,0,0.000000,Shapes increase by one side across rows; missing shape is a hexagon.,
Challenge Problems B,Challenge Problem B-09,4,1,4,1,2.23,3378,44,0,0.000000,"The pattern is that the filling changes from lines to solid when moving from left to right, so the missing shape should be a solid heart.",
Challenge Problems B,Challenge Problem B-10,2,0,4,0.9,1.53,3378,41,0,0.000000,"Each row contains three triangles all pointing in the same direction, and each column contains triangles pointing in three different directions.",
Challenge Problems B,Challenge Problem B-11,5,1,5,1,1.78,3378,33,0,0.000000,The shapes in each row are mirror images across the vertical axis.,
Challenge Problems B,Challenge Problem B-12,5,0,1,1,2.08,3378,35,0,0.000000,The shapes rotate 90 degrees clockwise from left to right across the rows.,
Challenge Problems C,Challenge Problem C-01,5,0,7,1,2.84,5192,37,0,0.000000,Shapes in the cells interchange filled and unfilled squares in a Latin-square arrangement across each row and column.,
Challenge Problems C,Challenge Problem C-02,5,0,7,1,2.66,5192,29,0,0.000000,Each row adds one more square to the sequence in each cell.,
Challenge Problems C,Challenge Problem C-03,3,1,3,1,2.51,5192,41,0,0.000000,"Each column maintains the pattern of adding a black triangle to the existing pattern, going from top to bottom.",
Challenge Problems C,Challenge Problem C-04,8,1,8,1,3.34,5192,39,0,0.000000,"Each row adds a horizontal line from the previous cell, and each column adds a vertical line from the previous cell.",
Challenge Problems C,Challenge Problem C-05,4,1,4,1,2.6,5192,31,0,0.000000,The number of shapes decreases by one each step to the right and down.,
Challenge Problems C,Challenge Problem C-06,7,1,7,1,2.84,5192,42,0,0.000000,"Each row adds an additional shape of the same type; by row: 1 triangle, 2 circles, 3 squares.",
Challenge Problems C,Challenge Problem C-07,7,0,3,1,2.57,5192,34,0,0.000000,Each row adds one triangle to the set and flips alternately between upright and inverted triangles.,
Challenge Problems C,Challenge Problem C-08,7,0,1,0.9,4.46,5192,43,0,0.000000,"The pattern adds stripes, dots, then fills from left to right and top to bottom; row elements combine as intersection results.",
Challenge Problems C,Challenge Problem C-09,7,1,7,0.95,2.67,5192,35,0,0.000000,Each row rotates and centers the smaller shapes inside the larger shape from left to right.,
Challenge Problems C,Challenge Problem C-10,3,1,3,1,2.99,5192,41,0,0.000000,The shapes in each row follow transformations of overlap and composition; third column combines the overlapping parts of shapes in first two columns.,
Challenge Problems C,Challenge Problem C-11,7,0,4,0.9,3.42,5192,41,0,0.000000,"Each row adds one more shape to the previous cell, following a pattern of circles then squares.",
Challenge Problems C,Challenge Problem C-12,2,1,2,1,3.33,5192,31,0,0.000000,"Each row contains a triangle, circle, and square in a different permutation.",
Challenge Problems D,Challenge Problem D-01,7,0,2,1,2.52,5192,27,0,0.000000,Reflect each element in the penultimate row and column.,
Challenge Problems D,Challenge Problem D-02,7,0,1,1,2.31,5192,29,0,0.000000,The shapes in each row and column rotate 120 degrees clockwise.,
Challenge Problems D,Challenge Problem D-03,6,0,1,1,2.61,5192,44,0,0.000000,"The triangles rotate 90 degrees clockwise moving from left to right in each row, and the same pattern repeats across rows.",
Challenge Problems D,Challenge Problem D-04,6,1,6,1.0,3.87,5192,69,0,0.000000,"The sequence in each row involves a clockwise rotation of the triangle: right for A to C, and down for D to F; similarly, G to H shows the same rotation pattern, requiring another 90-degree rotation to the right to complete the row.",
Challenge Problems D,Challenge Problem D-05,7,0,2,0.9,3.11,5192,58,0,0.000000,"Each row has a consistent number of identical shapes; row 1 and 3 duplicate the first cell, and row 2 combines elements; row 3 mirrors row 1.",
Challenge Problems D,Challenge Problem D-06,6,1,6,0.9,3.17,5192,38,0,0.000000,"Each row contains the three shapes rotated once in and out of dashed, single, and double lines.",
Challenge Problems D,Challenge Problem D-07,8,0,4,0.9,3.42,5192,41,0,0.000000,"The pattern involves shapes and fills where the sequence across each row is striped, filled, outline.",
Challenge Problems D,Challenge Problem D-08,8,0,1,0.9,2.47,5192,44,0,0.000000,"In every row and column, the first two cells combine their shapes to produce the third cell, alternating filled and unfilled triangles.",
Challenge Problems D,Challenge Problem D-09,8,0,7,1,3.62,5192,49,0,0.000000,The pattern consists of varying vertical and horizontal bold lines with alternating fillings; the third cell is a composite or union of the first two cells in each row and column.,
Challenge Problems D,Challenge Problem D-10,5,1,5,0.9,4.06,5192,51,0,0.000000,"Each row follows the same pattern: a solid triangle, a set of empty triangles in a specific arrangement, and shifted versions of those empty triangles.",
Challenge Problems D,Challenge Problem D-11,7,0,5,1,3.94,5192,29,0,0.000000,Each column is a rotation of the shapes in the first row.,
Challenge Problems D,Challenge Problem D-12,2,0,6,1,2.6,5192,39,0,0.000000,Each row and column applies a consistent pattern transformation: same shapes transform with consistent rotation or reflection and increase in quantity.,
Challenge Problems E,Challenge Problem E-01,5,0,6,1,2.29,5192,37,0,0.000000,The shape in the third column is the intersection of the shapes in the first two columns across each row.,
Challenge Problems E,Challenge Problem E-02,1,0,7,1,2.51,5192,31,0,0.000000,"Each row contains one black triangle per column, creating a Latin-square arrangement.",
Challenge Problems E,Challenge Problem E-03,3,0,5,0.9,2.91,5192,36,0,0.000000,The pattern is a Latin-square arrangement where each row and column contains each shape exactly once.,
Challenge Problems E,Challenge Problem E-04,6,0,5,0.9,3.57,5192,53,0,0.000000,The pattern involves the intersection of horizontal and vertical lines arranged in specific configurations; the third cell in each row appears to be a composite of the previous two.,
Challenge Problems E,Challenge Problem E-05,6,1,6,1,6.04,5192,40,0,0.000000,"Each row and column adds a vertex to the previous shape, starting with a square, hexagon, then octagon.",
Challenge Problems E,Challenge Problem E-06,6,0,7,1,2.58,5192,27,0,0.000000,Each row adds one shape to the first two cells.,
Challenge Problems E,Challenge Problem E-07,4,0,5,1,2.03,5192,30,0,0.000000,Each row increases the number of points by 2 on each shape.,
Challenge Problems E,Challenge Problem E-08,5,0,7,1,2.53,5192,48,0,0.000000,"Each row contains a star shape, a polygon with sharp edges, and a filled silhouette, and position 9 should be a star shape.",
Challenge Problems E,Challenge Problem E-09,6,0,1,0.9,2.22,5192,40,0,0.000000,"Each row moves from a left-facing open circle to a top-facing one, then filled on the third cell.",
Challenge Problems E,Challenge Problem E-10,3,0,1,0.9,2.62,5192,50,0,0.000000,"The vertical pattern is that each column contains exactly two upward pointing triangles and one downward pointing triangle, so the third column in the third row must complete that pattern.",
Challenge Problems E,Challenge Problem E-11,1,0,3,0.9,2.44,5192,46,0,0.000000,Rows form sequences of increasing circles followed by a corresponding number of Xs; columns have consistent arrangement with a combination of circles and Xs.,
Challenge Problems E,Challenge Problem E-12,5,1,5,1,2.65,5192,34,0,0.000000,Each row increases the number of birds by one in each successive cell.,
